gene,log2FC,p_value,t_statistic,mean_ALS,mean_Control,adj_p_value,neg_log10_pval,dataset,description,n_ALS,n_Control,significant
D63876_at,-0.1312274460630686,0.0103670336810861,-3.314936385937936,10.97426676924207,12.019292676174448,0.3634670575226231,1.9843454904983848,GSE833,Spinal cord - human ALS,7.0,4.0,False
D63877_at,-0.3245338740015825,0.0305906753394376,-2.671962760694263,9.26350596231438,11.600315898876511,0.43422825538476,1.5144109351449826,GSE833,Spinal cord - human ALS,7.0,4.0,False
D63878_at,0.0742728334757057,0.0069542623452297,3.479220808210199,14.044603156053755,13.339855386882483,0.31979948090355,2.157748929854008,GSE833,Spinal cord - human ALS,7.0,4.0,False
D63879_at,0.093341841841547,0.7114505112127933,0.4005979028267168,9.851316048186886,9.23412093504159,0.8875707018182211,0.1478553042300177,GSE833,Spinal cord - human ALS,7.0,4.0,False
D63880_at,-0.0630919840316427,0.3636436788698921,-0.9678521215965896,9.588496957708768,10.01712549039437,0.7234570576825767,0.4393239572628616,GSE833,Spinal cord - human ALS,7.0,4.0,False
D63881_at,0.0573940144890599,0.6208404125511862,0.5308005828795266,9.926854063498316,9.539691211873333,0.851625630664025,0.2070200211687745,GSE833,Spinal cord - human ALS,7.0,4.0,False
D63882_s_at,-0.1938190600654423,0.4281666328613764,-0.911951696368384,4.451608494104309,5.091694206804075,0.7435636341657501,0.368387180406402,GSE833,Spinal cord - human ALS,7.0,4.0,False
D63940_s_at,-0.3852897990733983,0.0481429611754681,-2.285633645744836,7.418201961421113,9.689077716546318,0.4640504933099713,1.317467200670572,GSE833,Spinal cord - human ALS,7.0,4.0,False
D63998_at,-0.0075203455705725,0.890501553351646,-0.1424244956469338,10.810646218615895,10.86714607322006,0.9652111433535328,0.0503653186359314,GSE833,Spinal cord - human ALS,7.0,4.0,False
D64015_at,-0.1811647709478883,0.5866170000292502,-0.5977003486502668,4.78230861238908,5.422176230525915,0.8346013215597614,0.2316453554162995,GSE833,Spinal cord - human ALS,7.0,4.0,False
D64053_at,-0.0243345940807547,0.940557952063076,-0.0782455012574039,5.712844209809481,5.810022626303976,0.9817740792184252,0.0266144404263856,GSE833,Spinal cord - human ALS,7.0,4.0,False
D64108_at,-0.2171241919316666,0.5555923006635798,-0.6268934558290906,5.5472013812384,6.448145476326095,0.8175849366653833,0.2552437812974356,GSE833,Spinal cord - human ALS,7.0,4.0,False
D64109_at,-0.0165505392207231,0.8395478081680471,-0.2142780485415335,12.65443151165931,12.800438530725332,0.9466873244273092,0.0759545678613814,GSE833,Spinal cord - human ALS,7.0,4.0,False
D64110_at,-0.0010063830419353,0.9812561794112704,-0.024187259092199,11.682256348304444,11.690408401173634,0.9947762431202436,0.0082175952904964,GSE833,Spinal cord - human ALS,7.0,4.0,False
D64142_at,0.0234699788902802,0.7952730747826623,0.2684156739442503,11.946818083538144,11.754037799461958,0.9245607972631302,0.0994837210192195,GSE833,Spinal cord - human ALS,7.0,4.0,False
D64154_at,-0.0387226483745914,0.2781370711706347,-1.154610578649044,11.891810329161716,12.215314484052948,0.7027179264753695,0.5557411228515005,GSE833,Spinal cord - human ALS,7.0,4.0,False
D64158_at,-0.0488364782331358,0.5133556413646421,-0.6902445660665603,10.071370255203776,10.418130833768778,0.7942619292328643,0.289581661069446,GSE833,Spinal cord - human ALS,7.0,4.0,False
D64159_at,-0.3072442746037447,0.3910022189557707,-0.9999999999999992,4.392317422778761,5.434798673139338,0.7234570576825767,0.407820777955764,GSE833,Spinal cord - human ALS,7.0,4.0,False
D67029_at,0.013965226472858,0.7678285284602712,0.3047252579100425,11.660999754361828,11.548666342484989,0.9131447633718708,0.114735755825411,GSE833,Spinal cord - human ALS,7.0,4.0,False
D76435_at,0.0429355852691343,0.3972800717291284,0.9090524440921154,11.46623993044359,11.130024647278702,0.7249348677294815,0.4009032193774039,GSE833,Spinal cord - human ALS,7.0,4.0,False
D76444_at,-0.0674308145386211,0.4116615618429942,-0.8914696502851731,10.65741932025246,11.167366036955912,0.7326049079613834,0.3854596825745802,GSE833,Spinal cord - human ALS,7.0,4.0,False
D78012_at,-0.0064554388574036,0.8390083631601221,-0.2096922351922888,13.037019318069593,13.09548507071469,0.9466873244273092,0.0762337101412757,GSE833,Spinal cord - human ALS,7.0,4.0,False
D78014_at,0.0800887679938499,0.0606053863430752,2.1496671701334398,13.48224920808387,12.754200177411258,0.4936972831965313,1.2174887759142328,GSE833,Spinal cord - human ALS,7.0,4.0,False
D78129_at,-0.2727869465460172,0.0649623849034383,-2.146618428783763,9.583293760109106,11.57795492024075,0.4962972074615598,1.1873380396260156,GSE833,Spinal cord - human ALS,7.0,4.0,False
D78132_s_at,0.0526595360133061,0.5752892740206894,0.6230907312798151,11.43169354094501,11.021950938594964,0.8278131431316189,0.2401137231013085,GSE833,Spinal cord - human ALS,7.0,4.0,False
D78134_at,-0.0573779609837405,0.3210486654284632,-1.0504769345448646,12.541353356080132,13.05019171409492,0.7185910452200878,0.4934291310683363,GSE833,Spinal cord - human ALS,7.0,4.0,False
D78151_at,-0.0458114996552812,0.0244876090362351,-2.8276507076018937,12.845020679623843,13.2594479653608,0.4250092251625111,1.6110536172052805,GSE833,Spinal cord - human ALS,7.0,4.0,False
D78156_at,0.6410004221245783,0.0304001642349123,3.256162911854332,9.137771944037013,5.859761778426615,0.43422825538476,1.5171240701371838,GSE833,Spinal cord - human ALS,7.0,4.0,False
D78261_at,-0.2117493272844597,0.4808608612793614,-0.7555508263632067,6.420982221930556,7.436085361331708,0.778302938290066,0.3179805700298144,GSE833,Spinal cord - human ALS,7.0,4.0,False
D78275_at,-0.0547041118018519,0.3253299379504489,-1.0423707644346007,9.94425381512738,10.32856005768202,0.7185910452200878,0.4876759696464509,GSE833,Spinal cord - human ALS,7.0,4.0,False
D78333_at,0.0227138731622409,0.9431257013587774,0.0745981311221744,6.449487861271824,6.348741911867164,0.9835241565980826,0.0254304199155809,GSE833,Spinal cord - human ALS,7.0,4.0,False
D78334_at,-0.0911020447353937,0.7320792857959991,-0.3554914439680011,6.4853581863392185,6.908096812580553,0.8977461167668715,0.1354418813473146,GSE833,Spinal cord - human ALS,7.0,4.0,False
D78335_at,-0.188953303319632,0.6171813857214212,-0.5192063547590996,5.329696182990235,6.075514546738498,0.8505671459411553,0.209587180794856,GSE833,Spinal cord - human ALS,7.0,4.0,False
D78361_at,0.051275010665769,0.1017835900281269,1.9824134687371748,15.634971058608327,15.089045406430811,0.5367892301061284,0.992322235110308,GSE833,Spinal cord - human ALS,7.0,4.0,False
D78367_at,-0.1416996571043086,0.2131854451520074,-1.4185058345713986,9.137420741389883,10.080439560183716,0.6430855119843358,0.6712424492981091,GSE833,Spinal cord - human ALS,7.0,4.0,False
D78514_at,-0.5138363684730446,0.2826247333890743,-1.2718260084087678,4.8121173449695975,6.870943367708359,0.7070474091304926,0.5487898343333011,GSE833,Spinal cord - human ALS,7.0,4.0,False
D78577_s_at,-0.0408680918759581,0.593456297185057,-0.5841481164359063,13.30396593750692,13.686224064866211,0.8384611905183375,0.2266112574848018,GSE833,Spinal cord - human ALS,7.0,4.0,False
D78586_at,0.2023513732027766,0.5356558508016569,0.6502902480595958,6.933881918584048,6.026464581867074,0.8076444446999074,0.2711141470625661,GSE833,Spinal cord - human ALS,7.0,4.0,False
D78611_at,0.0989643338916591,0.5847009016393004,0.5848443573736815,9.796095200219142,9.146643746199178,0.8344589160895362,0.2330662364574468,GSE833,Spinal cord - human ALS,7.0,4.0,False
D79205_at,-0.0530143203924055,0.2688750228303496,-1.285033156014584,15.173409202219592,15.741353462147512,0.6925283551857547,0.5704495397282581,GSE833,Spinal cord - human ALS,7.0,4.0,False
D79206_s_at,0.0486406836739084,0.3116496128819718,1.0997413116713046,14.218205656165678,13.746827622741003,0.7185910452200878,0.5063334082339684,GSE833,Spinal cord - human ALS,7.0,4.0,False
D79983_at,0.0129700484413433,0.783658472791494,0.2900378127670809,10.105549118689124,10.015105849474343,0.9192451959924116,0.1058731665220435,GSE833,Spinal cord - human ALS,7.0,4.0,False
D79984_s_at,0.3731525530034705,0.0343409640671558,3.1737468504318587,11.286420215306103,8.714171531989624,0.43422825538476,1.4641875168871314,GSE833,Spinal cord - human ALS,7.0,4.0,False
D79985_at,0.0451770542880287,0.9266619616285476,0.0959059632213886,6.198866017974315,6.007760362051713,0.977889446519089,0.0330786638849815,GSE833,Spinal cord - human ALS,7.0,4.0,False
D79986_at,-0.0390417521878118,0.5163740412299829,-0.6824643957198543,11.023831070217808,11.326227689956657,0.7961232396388459,0.2870355983845938,GSE833,Spinal cord - human ALS,7.0,4.0,False
D79987_at,0.1650512473400502,0.3559176837495825,0.9999999999999992,4.924692229913724,4.392317422778761,0.7185910452200878,0.4486504335638112,GSE833,Spinal cord - human ALS,7.0,4.0,False
D79988_at,0.1075763775647236,0.4739694676500695,0.7637484372468688,4.732356291509928,4.392317422778761,0.7735087269604407,0.3242496339760839,GSE833,Spinal cord - human ALS,7.0,4.0,False
D79989_at,-0.1939431022973297,0.452025067794937,-0.7862374229865908,7.916636542857326,9.055728593738074,0.7583759814892508,0.3448374800046883,GSE833,Spinal cord - human ALS,7.0,4.0,False
D79990_at,-0.1558410316997193,0.2272908256366494,-1.3057477715041224,12.096036893001102,13.475842542525752,0.6539413588586334,0.6434180937769635,GSE833,Spinal cord - human ALS,7.0,4.0,False
D79991_at,-0.0788278784018603,0.0508811815650713,-2.252389930389516,11.448385902748043,12.091322813968564,0.4699235485689012,1.2934428120366812,GSE833,Spinal cord - human ALS,7.0,4.0,False
D79992_at,-0.0371977202365661,0.5125880371174878,-0.6832163781441073,10.436895212238818,10.7094940202104,0.7939512593617531,0.2902315336853059,GSE833,Spinal cord - human ALS,7.0,4.0,False
D79993_at,-0.0783013555683327,0.5735793844030315,-0.5910031274179395,9.531543973490358,10.063158486930524,0.8273236078233227,0.2414064664771136,GSE833,Spinal cord - human ALS,7.0,4.0,False
D79994_at,0.0634332966755624,0.0457224316290232,2.348599390604301,12.350783313182726,11.819501968989233,0.456801235141725,1.3398706808361418,GSE833,Spinal cord - human ALS,7.0,4.0,False
D79995_at,-0.1017249689039463,0.6675634686912892,-0.4476808764646332,8.261881989491393,8.865459584209786,0.8729124779716524,0.1755074373910597,GSE833,Spinal cord - human ALS,7.0,4.0,False
D79996_at,-0.1784053761707016,0.2559562297176592,-1.2351457696195014,10.860651893163215,12.290265462080312,0.6774383015743798,0.5918342956934273,GSE833,Spinal cord - human ALS,7.0,4.0,False
D79997_at,0.3722000542908213,0.0969661459700508,1.9654030797633812,5.68508678545681,4.392317422778761,0.5276169421640727,1.0133798655758088,GSE833,Spinal cord - human ALS,7.0,4.0,False
D79998_at,-0.3623761788602509,0.3486285357453892,-1.0081871465145502,6.997935278247179,8.996136181377455,0.7185910452200878,0.4576370681452548,GSE833,Spinal cord - human ALS,7.0,4.0,False
D79999_at,0.0241091858347774,0.5817041657784856,0.5980880544569954,12.171276896638526,11.969570157856031,0.8314364312076693,0.2352978260621598,GSE833,Spinal cord - human ALS,7.0,4.0,False
D80000_at,-0.0266952434350725,0.8823258674202235,-0.1526381152079153,7.555948045760244,7.697062837739779,0.9630156982709578,0.0543709882410387,GSE833,Spinal cord - human ALS,7.0,4.0,False
D80001_at,0.0278013237261036,0.9364847384663728,0.0840304791057375,6.922600383391766,6.7904761740171615,0.9799939851650316,0.0284992957621515,GSE833,Spinal cord - human ALS,7.0,4.0,False
D80002_at,0.0011175924668123,0.9869807319071028,0.0169093032632243,12.827256160044838,12.817323296005965,0.9972285419467616,0.0056913256567086,GSE833,Spinal cord - human ALS,7.0,4.0,False
D80003_at,0.4772588222900641,0.1493660441069222,1.7514356245299774,9.414445937237504,6.76278443807028,0.6032147375737277,0.8257481209482738,GSE833,Spinal cord - human ALS,7.0,4.0,False
D80004_at,-0.3487050199836711,0.0019683969355788,-4.316380007875162,8.847042442651562,11.26597495426866,0.2042959135646741,2.705887319751668,GSE833,Spinal cord - human ALS,7.0,4.0,False
D80005_at,-0.0248872660047177,0.8813583283747088,-0.1536083426039265,10.23332833030464,10.411390167864782,0.9630156982709578,0.0548474872782787,GSE833,Spinal cord - human ALS,7.0,4.0,False
D80006_at,0.1072717953642478,0.281768462650333,1.2346145811902167,10.712484768338625,9.944848909228265,0.7062342012378899,0.5501076175552853,GSE833,Spinal cord - human ALS,7.0,4.0,False
D80007_at,-0.1979161467220094,0.2871288694426303,-1.1371887450865368,9.263857346614584,10.626018203304367,0.708776701676909,0.5419231390628854,GSE833,Spinal cord - human ALS,7.0,4.0,False
D80008_at,0.1869580538038134,0.4458479776267608,0.8516205115257742,9.2118041552671,8.092164712790689,0.7552915677661997,0.3508131989840559,GSE833,Spinal cord - human ALS,7.0,4.0,False
D80009_at,0.2296856087939616,0.4951145607152436,0.7185616681802278,6.291578652539765,5.365588621799632,0.7845533910161147,0.305294301409787,GSE833,Spinal cord - human ALS,7.0,4.0,False
D80010_at,-0.0714983389973344,0.5862352282602825,-0.5950390518981769,8.842176053252178,9.291424503027107,0.8346013215597614,0.2319280873316521,GSE833,Spinal cord - human ALS,7.0,4.0,False
D80012_at,-0.018007879332292,0.5129150539941981,-0.6933010959198793,11.69694437916698,11.843861947950025,0.7939512593617531,0.2899545542571805,GSE833,Spinal cord - human ALS,7.0,4.0,False
D82060_at,0.0444501890615302,0.8504410457416783,0.1994711192929926,9.187934396728568,8.909165884771909,0.9524134288688304,0.070355787161931,GSE833,Spinal cord - human ALS,7.0,4.0,False
D82061_at,0.5225965831944535,0.1872840498598097,1.67797638827713,11.149737340996412,7.761530875863321,0.6227570741048805,0.7274992079575711,GSE833,Spinal cord - human ALS,7.0,4.0,False
D82070_at,-0.071965363074662,0.296550269869868,-1.125989561434358,10.382876884148192,10.91393686875112,0.7177470347508282,0.5279016764091284,GSE833,Spinal cord - human ALS,7.0,4.0,False
D82326_at,-0.0336929005656632,0.9271660363009184,-0.0958387171439778,6.659208973095258,6.816559304337332,0.977889446519089,0.0328424857127697,GSE833,Spinal cord - human ALS,7.0,4.0,False
D82343_at,-0.1866735911771648,0.5874886417929214,-0.5761333866485474,8.202029280815493,9.33502887637073,0.8346598982949421,0.231000525404043,GSE833,Spinal cord - human ALS,7.0,4.0,False
D82344_at,-0.5924241886265925,0.0063955572964429,-3.826664434820315,6.726065227627282,10.141414314116144,0.3145336486659307,2.1941216059586472,GSE833,Spinal cord - human ALS,7.0,4.0,False
D82345_at,0.5197686980893299,0.0933623836381318,1.9295148782180944,8.327993526929832,5.808639315355319,0.5236797607689966,1.0298280688342314,GSE833,Spinal cord - human ALS,7.0,4.0,False
D82346_at,0.1512300560756822,0.707156751985007,0.3953876448130113,8.178241783698798,7.364362584949648,0.8867244862042637,0.1504843075942417,GSE833,Spinal cord - human ALS,7.0,4.0,False
D82347_at,-0.1635944277280992,0.751649236397407,-0.346066275678611,4.610962382307157,5.16462043140529,0.907663130930612,0.1239847794026149,GSE833,Spinal cord - human ALS,7.0,4.0,False
D82348_at,0.1022771529776636,0.0734105945970802,2.026034956613614,12.45394146739255,11.601611795093016,0.5119220445422721,1.1342412582990002,GSE833,Spinal cord - human ALS,7.0,4.0,False
D83004_at,0.3264026525805681,0.3958669109628048,0.9356602104640932,9.460397642230532,7.544881134437135,0.7249348677294815,0.4024507977851333,GSE833,Spinal cord - human ALS,7.0,4.0,False
D83017_s_at,-0.5770536423675419,0.0462703131511191,-2.4345973513734656,6.360020641615288,9.487875573924796,0.4572614044853717,1.3346975612448009,GSE833,Spinal cord - human ALS,7.0,4.0,False
D83018_at,-0.0775484649498114,0.0413131150977092,-2.4207449772794565,11.66627317755146,12.31052446954414,0.4405015658526737,1.3839120570510155,GSE833,Spinal cord - human ALS,7.0,4.0,False
D83032_at,0.1101492472730557,0.4385718022791628,0.8272746675879575,10.742926533652067,9.95323775688992,0.7503130828152201,0.3579592944738899,GSE833,Spinal cord - human ALS,7.0,4.0,False
D83174_s_at,0.0207811082668852,0.619275764143508,0.5147897531353961,11.793958270147076,11.625291457134992,0.8513592800626348,0.2081159161226714,GSE833,Spinal cord - human ALS,7.0,4.0,False
D83243_at,-0.0685252346606776,0.1432690771321029,-1.603603523115198,10.55601513070518,11.06950383707724,0.5955604700369024,0.8438475366096226,GSE833,Spinal cord - human ALS,7.0,4.0,False
D83260_s_at,0.0229555399295983,0.8042581366223516,0.255351291126223,10.91390244010291,10.741619422970762,0.9279854073645484,0.0946045366773901,GSE833,Spinal cord - human ALS,7.0,4.0,False
D83407_at,-0.1005340554068436,0.1247570056151546,-1.887956985984685,10.948724479522191,11.7388970347272,0.5717238001270268,0.903935057611763,GSE833,Spinal cord - human ALS,7.0,4.0,False
D83542_at,-0.1257488873272443,0.1085197548954888,-1.782986188023285,11.26082169699643,12.286389212923511,0.5489822894712963,0.9644911958140252,GSE833,Spinal cord - human ALS,7.0,4.0,False
D83597_at,-0.2112079791648311,0.513756900731441,-0.7165128599994555,7.9876259216429535,9.246931804474258,0.7945114891741247,0.2892423316765392,GSE833,Spinal cord - human ALS,7.0,4.0,False
D83646_at,-0.0035563186065255,0.9794069607795076,-0.0272914445601337,9.130144415870475,9.15267846097696,0.9941168974346184,0.0090368137164249,GSE833,Spinal cord - human ALS,7.0,4.0,False
D83657_at,0.5040198498224476,0.1262282965297403,1.7751090791162287,6.229006890027271,4.392317422778761,0.5725755581096849,0.8988432786163851,GSE833,Spinal cord - human ALS,7.0,4.0,False
D83699_at,-0.3122359847494312,0.4901813018115095,-0.7627078774463882,6.050367216290498,7.512320902222104,0.7829186156767526,0.3096432591283339,GSE833,Spinal cord - human ALS,7.0,4.0,False
D83702_at,-0.0467816015937991,0.733542420308777,-0.351217401921984,7.870949796239141,8.130360593874789,0.8986442051136826,0.1345747661106514,GSE833,Spinal cord - human ALS,7.0,4.0,False
D83703_at,0.027556626641427,0.8650755033805305,0.1749295806582663,10.092628642648892,9.90168081440516,0.95730781807919,0.0629459858640767,GSE833,Spinal cord - human ALS,7.0,4.0,False
D83735_at,0.558662158806807,0.0808839269445388,2.096358439742798,6.469456324748627,4.392317422778761,0.5147338722194712,1.0921377717476295,GSE833,Spinal cord - human ALS,7.0,4.0,False
D83767_at,-0.153140425700774,0.4370636134356676,-0.8231099472155596,7.191025499317745,7.996329664161053,0.7503130828152201,0.3594553480330734,GSE833,Spinal cord - human ALS,7.0,4.0,False
D83776_at,-0.1014346551119401,0.4530646864098495,-0.7909811690530439,8.270595016053093,8.87302344722536,0.7587744950445179,0.3438397870704623,GSE833,Spinal cord - human ALS,7.0,4.0,False
D83777_at,-0.0255331512377539,0.394977250937723,-0.9059111183915596,13.521261847423508,13.762694436764464,0.7248679893471986,0.4034279172260146,GSE833,Spinal cord - human ALS,7.0,4.0,False
D83778_at,-0.2290057599442586,0.0654808358986511,-2.1484798945210573,9.906866684344566,11.611114872601773,0.4962972074615598,1.183885785218335,GSE833,Spinal cord - human ALS,7.0,4.0,False
D83779_at,0.0285847522741332,0.5557745005462851,0.6423314764211973,13.471000475890126,13.206720404640896,0.8176713491707397,0.2551013829384329,GSE833,Spinal cord - human ALS,7.0,4.0,False
D83780_at,-0.1008808529283603,0.4065674549209109,-0.9000459297131527,10.09113368518579,10.822014771130966,0.72882774404068,0.3908673888901948,GSE833,Spinal cord - human ALS,7.0,4.0,False
D83781_at,0.460513476231724,0.1372867491971265,1.7143770162975829,6.043967046938852,4.392317422778761,0.5874582117806786,0.8623713784827036,GSE833,Spinal cord - human ALS,7.0,4.0,False
D83782_at,0.2636230773933081,0.5885438128326306,0.5675002784134507,7.258154845134655,6.045994883807563,0.8350802578842839,0.2302212015321962,GSE833,Spinal cord - human ALS,7.0,4.0,False
D83783_at,0.590849539269066,0.1036804706647976,2.2306290789475645,10.48569203960622,6.96199431435082,0.5403973591085909,0.984303039958624,GSE833,Spinal cord - human ALS,7.0,4.0,False
D83784_at,0.0458917056589705,0.6278832682117681,0.5209533946103099,10.55448815283849,10.224036630251502,0.8550600744818425,0.2021210898356143,GSE833,Spinal cord - human ALS,7.0,4.0,False
D83785_at,-0.2378268532709158,0.2384415592940149,-1.2763890305103789,8.722003531790142,10.285117908437128,0.6606758860137089,0.6226180467546045,GSE833,Spinal cord - human ALS,7.0,4.0,False
D83920_at,0.0461757649111363,0.3559176837495837,0.9999999999999964,4.535174565635903,4.392317422778761,0.7185910452200878,0.4486504335638097,GSE833,Spinal cord - human ALS,7.0,4.0,False
D84110_at,0.1346007644918036,0.311580283147804,1.1303718689643734,10.384478821936382,9.45944894208149,0.7185910452200878,0.506430032357095,GSE833,Spinal cord - human ALS,7.0,4.0,False
D84145_at,0.1888528654305995,0.5010730280728191,0.7459832409608412,10.37789411188098,9.104557811540602,0.7872136635582937,0.300098973977542,GSE833,Spinal cord - human ALS,7.0,4.0,False
D84239_at,0.597943387407785,0.0932393850289658,2.362610819690143,10.08967794279979,6.6662010655937625,0.5236797607689966,1.0304005995809702,GSE833,Spinal cord - human ALS,7.0,4.0,False
D84276_at,0.3477116376526181,0.0442821077544865,2.5366239689577466,5.589402062199098,4.392317422778761,0.4523479523743382,1.353771715608199,GSE833,Spinal cord - human ALS,7.0,4.0,False
D84294_at,-0.0067690051124599,0.894368739676318,-0.1367414449507444,12.165429082571222,12.222642378826231,0.9652254571150972,0.0484833888218456,GSE833,Spinal cord - human ALS,7.0,4.0,False
D84307_at,-0.2912964860091687,0.0648268317430643,-2.1792412814590003,9.829361579519851,12.028578064844709,0.4962972074615598,1.18824520298644,GSE833,Spinal cord - human ALS,7.0,4.0,False
D84361_at,-0.5271226855508309,0.3425548429243046,-1.0558073573626172,5.441532747967346,7.841533224739445,0.7185910452200878,0.4652698881929581,GSE833,Spinal cord - human ALS,7.0,4.0,False
D84424_at,-0.1012305124509999,0.823294567498033,-0.2351997384829033,7.211438267061088,7.735623264421211,0.9375120689639316,0.0844447502673464,GSE833,Spinal cord - human ALS,7.0,4.0,False
D84454_at,0.3089687187328811,0.3314378375355743,1.05643572905475,5.441298737103807,4.392317422778761,0.7185910452200878,0.4795979132525792,GSE833,Spinal cord - human ALS,7.0,4.0,False
D84557_at,0.0006518190061024,0.9878341521606272,0.0158272062709472,10.734217144252847,10.72936845052504,0.9972285419467616,0.0053159631526957,GSE833,Spinal cord - human ALS,7.0,4.0,False
D85131_s_at,0.0658398170315947,0.8049841681098266,0.2571502462424462,7.127659292879413,6.809687338987668,0.9283533892760836,0.0942126609615144,GSE833,Spinal cord - human ALS,7.0,4.0,False
D85181_at,-0.0177369079179346,0.8831041248054023,-0.1559736340497489,10.676810882538971,10.808884881709588,0.9630156982709578,0.0539880867255253,GSE833,Spinal cord - human ALS,7.0,4.0,False
D85245_at,-0.1311457845775651,0.049130040314553,-2.60226372087206,10.627104265634165,11.638412787622936,0.4655241223261234,1.308652879496753,GSE833,Spinal cord - human ALS,7.0,4.0,False
D85376_at,-0.1509683870083128,0.3049346447345041,-1.1087098068598065,8.862800984122135,9.840496475583825,0.7185910452200878,0.5157932310551723,GSE833,Spinal cord - human ALS,7.0,4.0,False
D85418_at,-0.1569862771965146,0.7127192278691897,-0.3903124084195041,5.123382791571357,5.712344402576944,0.8876484346341498,0.1470815245693359,GSE833,Spinal cord - human ALS,7.0,4.0,False
D85423_at,0.1356770127943209,0.4934488162722973,0.7239624262867559,4.992337367705806,4.54423806708407,0.7844937452255837,0.3067578885127299,GSE833,Spinal cord - human ALS,7.0,4.0,False
D85429_at,-0.0224875819484898,0.4735872904169496,-0.7582462675472218,13.06178040398176,13.266972067788794,0.7733790414700334,0.3245999612172546,GSE833,Spinal cord - human ALS,7.0,4.0,False
D85433_at,0.1012387877311552,0.7329897744422045,0.3606474352650768,9.751115625283427,9.090303730165797,0.8983201190277569,0.1349020839322706,GSE833,Spinal cord - human ALS,7.0,4.0,False
D85527_at,0.2578259072501316,0.5354820746024394,0.6747915670068266,9.738283306608976,8.14458711998993,0.8076444446999074,0.2712550627061607,GSE833,Spinal cord - human ALS,7.0,4.0,False
D85758_at,0.415801605536039,0.1761899361146303,1.7479095224376135,12.793814802763189,9.590280378861422,0.6204837940537217,0.7540189019098168,GSE833,Spinal cord - human ALS,7.0,4.0,False
D85759_s_at,0.168541086183059,0.4385664173200952,0.8295070082085693,4.936619342162251,4.392317422778761,0.7503130828152201,0.3579646269470535,GSE833,Spinal cord - human ALS,7.0,4.0,False
D85815_at,-0.0711621885114902,0.3081423215851753,-1.101752577515181,11.255413500961668,11.82451694617083,0.7185910452200878,0.5112486497237825,GSE833,Spinal cord - human ALS,7.0,4.0,False
D85939_at,1.0529061269063915,0.0019937955019373,5.210834763857286,9.11276235690111,4.392317422778761,0.2042959135646741,2.700319388117962,GSE833,Spinal cord - human ALS,7.0,4.0,False
D86043_s_at,0.3505986867309485,0.3426785799186743,1.0134115880376748,7.618065473956316,5.974533213142941,0.7185910452200878,0.4651130415107774,GSE833,Spinal cord - human ALS,7.0,4.0,False
D86096_cds1_s_at,-0.1109652701322075,0.7537995773495415,-0.3270457233736205,6.172859011262654,6.666382558158274,0.9077397347169784,0.1227441103924013,GSE833,Spinal cord - human ALS,7.0,4.0,False
D86096_cds3_at,-0.3028318154133736,0.3910022189557707,-0.9999999999999992,4.392317422778761,5.418201823805863,0.7234570576825767,0.407820777955764,GSE833,Spinal cord - human ALS,7.0,4.0,False
D86096_cds6_at,-0.2280402590204564,0.5347093572038508,-0.6636218975482505,5.547356310761169,6.49730149745168,0.8076444446999074,0.2718822158502093,GSE833,Spinal cord - human ALS,7.0,4.0,False
D86331_s_at,-0.0367571272860047,0.931464389948288,-0.0903533215158713,5.639786121618571,5.785323284032176,0.978761851830778,0.0308337436067881,GSE833,Spinal cord - human ALS,7.0,4.0,False
D86425_at,0.2113443255991466,0.4635197321978503,0.7818518752066173,6.887510623178977,5.948963444941112,0.7667818302808307,0.3339317730572737,GSE833,Spinal cord - human ALS,7.0,4.0,False
D86479_at,0.057341150444926,0.0727184503974157,2.0319321051123977,13.34334029162932,12.823399001281958,0.5119220445422721,1.138355384338096,GSE833,Spinal cord - human ALS,7.0,4.0,False
D86519_at,0.0570495940665061,0.8428694865084179,0.2129122006091804,9.418196508827076,9.053033107522044,0.9481028944553668,0.0742396681716602,GSE833,Spinal cord - human ALS,7.0,4.0,False
D86549_at,-0.062960931045442,0.3310507592762258,-1.033589231338519,10.257924111227355,10.715504193812356,0.7185910452200878,0.4801054117122907,GSE833,Spinal cord - human ALS,7.0,4.0,False
D86550_at,-0.0400348485200305,0.5520700707061912,-0.6382257759622046,9.099240331694158,9.355280772594266,0.8158464646767235,0.2580057965647609,GSE833,Spinal cord - human ALS,7.0,4.0,False
D86640_at,-0.4760094214083788,0.0312313410952907,-2.556510571925443,6.579213923714994,9.150969794023846,0.43422825538476,1.5054093664653083,GSE833,Spinal cord - human ALS,7.0,4.0,False
D86956_at,-0.4763723856773078,0.0381192681697416,-2.47708552448237,7.208865503182573,10.02926946658933,0.4388929971542993,1.418855445727672,GSE833,Spinal cord - human ALS,7.0,4.0,False
D86957_at,0.5767440872116028,0.0894928808661546,2.366684993990069,10.064130593637104,6.747750150141778,0.5190546245307176,1.04821151131557,GSE833,Spinal cord - human ALS,7.0,4.0,False
D86958_at,-0.3492954217148156,0.2615914591861679,-1.2710539991963143,5.913424933455279,7.533338589078903,0.6835839907027159,0.5823764395865688,GSE833,Spinal cord - human ALS,7.0,4.0,False
D86959_at,-0.0840864346259006,0.6064315615880671,-0.5348524586787368,8.157446995575445,8.647026692804955,0.8461854000592726,0.2172182040335852,GSE833,Spinal cord - human ALS,7.0,4.0,False
D86960_at,0.0363392910602271,0.8178119418355845,0.2397088651083531,9.936234237008437,9.689081397113318,0.9340377162530598,0.0873465520900314,GSE833,Spinal cord - human ALS,7.0,4.0,False
