"Protein_ID","Gene_Symbol","logFC","P.Value","adj.P.Val","significant","condition","comparison"
"O75569","PRKRA",0.242,0.162333297227631,0.875,FALSE,"ARS","C9ALS_vs_Control"
"Q9Y2W1","THRAP3",-0.333,0.163459040239049,0.875,FALSE,"ARS","C9ALS_vs_Control"
"P55265","ADAR",-0.406,0.166891997241528,0.876,FALSE,"ARS","C9ALS_vs_Control"
"Q99832","CCT7",-0.942,0.165779453583906,0.876,FALSE,"ARS","C9ALS_vs_Control"
"Q16527","CSRP2",0.364,0.166967372257359,0.876,FALSE,"ARS","C9ALS_vs_Control"
"Q08211","DHX9",0.437,0.166573173377349,0.876,FALSE,"ARS","C9ALS_vs_Control"
"O95983","MBD3",-0.487,0.164538650015164,0.876,FALSE,"ARS","C9ALS_vs_Control"
"O43660","PLRG1",-0.291,0.169968400747021,0.876,FALSE,"ARS","C9ALS_vs_Control"
"P62140","PPP1CB",-0.529,0.16555355033558,0.876,FALSE,"ARS","C9ALS_vs_Control"
"P61513;A6NKH3","RPL37A",0.42,0.16483458466035,0.876,FALSE,"ARS","C9ALS_vs_Control"
"Q9NQC3","RTN4",0.246,0.167567547437007,0.876,FALSE,"ARS","C9ALS_vs_Control"
"Q86US8","SMG6",-0.362,0.164742798741284,0.876,FALSE,"ARS","C9ALS_vs_Control"
"Q15542;O60303","TAF5",-0.315,0.169619075557545,0.876,FALSE,"ARS","C9ALS_vs_Control"
"P39656","DDOST",0.498,0.171283338280304,0.877,FALSE,"ARS","C9ALS_vs_Control"
"Q9Y450","HBS1L",-0.205,0.177220800015603,0.877,FALSE,"ARS","C9ALS_vs_Control"
"Q9NQ29","LUC7L",-0.543,0.172303026617036,0.877,FALSE,"ARS","C9ALS_vs_Control"
"O76021","RSL1D1",0.292,0.173715999505099,0.877,FALSE,"ARS","C9ALS_vs_Control"
"Q9BYW2","SETD2",-0.464,0.177633171379642,0.877,FALSE,"ARS","C9ALS_vs_Control"
"Q07065;Q96K21","CKAP4",-0.31,0.18386720938658,0.878,FALSE,"ARS","C9ALS_vs_Control"
"P11940;Q9H361;Q4VXU2","PABPC1",-0.306,0.183550435881052,0.878,FALSE,"ARS","C9ALS_vs_Control"
"P67775","PPP2CA",0.235,0.179043278098383,0.878,FALSE,"ARS","C9ALS_vs_Control"
"Q9H7N4","SCAF1",-0.293,0.18463890963793,0.878,FALSE,"ARS","C9ALS_vs_Control"
"P25325","MPST",-0.443,0.190616461959826,0.879,FALSE,"ARS","C9ALS_vs_Control"
"Q9NP72","RAB18",0.37,0.188934179621121,0.879,FALSE,"ARS","C9ALS_vs_Control"
"P05455","SSB",0.339,0.191768337663251,0.879,FALSE,"ARS","C9ALS_vs_Control"
"P22626","HNRNPA2B1",0.553,0.197207466134971,0.88,FALSE,"ARS","C9ALS_vs_Control"
"P11021","HSPA5",0.327,0.199463795308096,0.88,FALSE,"ARS","C9ALS_vs_Control"
"O95777","LSM8",-0.772,0.19446371691423,0.88,FALSE,"ARS","C9ALS_vs_Control"
"P18583;Q8N1G2","SON",-0.242,0.192709770544788,0.88,FALSE,"ARS","C9ALS_vs_Control"
"O15042","U2SURP",0.42,0.198572855438257,0.88,FALSE,"ARS","C9ALS_vs_Control"
"Q92522","H1FX",0.398,0.202755973350784,0.881,FALSE,"ARS","C9ALS_vs_Control"
"Q9Y333","LSM2",-0.279,0.200820516716724,0.881,FALSE,"ARS","C9ALS_vs_Control"
"Q86X10","RALGAPB",-0.257,0.206409326009402,0.881,FALSE,"ARS","C9ALS_vs_Control"
"Q14257","RCN2",0.722,0.200397804326569,0.881,FALSE,"ARS","C9ALS_vs_Control"
"P21675;Q8IZX4","TAF1",-0.37,0.205938348613429,0.881,FALSE,"ARS","C9ALS_vs_Control"
"O43390","HNRNPR",0.503,0.209518809184908,0.882,FALSE,"ARS","C9ALS_vs_Control"
"P38646","HSPA9",0.255,0.212531713396263,0.882,FALSE,"ARS","C9ALS_vs_Control"
"E9PAV3;Q13765","NACA",-0.665,0.214640499284839,0.882,FALSE,"ARS","C9ALS_vs_Control"
"P61927","RPL37",0.431,0.210631653682017,0.882,FALSE,"ARS","C9ALS_vs_Control"
"P25705","ATP5A1",-0.181,0.218855733390897,0.883,FALSE,"ARS","C9ALS_vs_Control"
"P40227;Q92526","CCT6A",-0.327,0.219328130263667,0.883,FALSE,"ARS","C9ALS_vs_Control"
"P41091;Q2VIR3","EIF2S3",-0.361,0.21884887503692,0.883,FALSE,"ARS","C9ALS_vs_Control"
"O15020","SPTBN2",0.407,0.21727862420464,0.883,FALSE,"ARS","C9ALS_vs_Control"
"Q13595","TRA2A",-0.313,0.218668986595362,0.883,FALSE,"ARS","C9ALS_vs_Control"
"Q8IWX8","CHERP",-0.18,0.235334371996716,0.884,FALSE,"ARS","C9ALS_vs_Control"
"P09211","GSTP1",-0.904,0.229544945789678,0.884,FALSE,"ARS","C9ALS_vs_Control"
"Q9NRZ9","HELLS",-0.377,0.226501949710861,0.884,FALSE,"ARS","C9ALS_vs_Control"
"P07900;Q14568;Q58FG0;Q58FG1","HSP90AA1",0.318,0.230414968828279,0.884,FALSE,"ARS","C9ALS_vs_Control"
"Q15555","MAPRE2",-0.25,0.23417107220018,0.884,FALSE,"ARS","C9ALS_vs_Control"
"P21741","MDK",0.46,0.232439512541983,0.884,FALSE,"ARS","C9ALS_vs_Control"
"Q9NYV4;REV__Q05397","CDK12",-0.257,0.239019156016132,0.885,FALSE,"ARS","C9ALS_vs_Control"
"A0A075B6R9","IGKV2D-24",-0.752,0.244281649870599,0.885,FALSE,"ARS","C9ALS_vs_Control"
"Q9NYR9","NKIRAS2",0.161,0.239299384180113,0.885,FALSE,"ARS","C9ALS_vs_Control"
"P13674","P4HA1",-0.583,0.245423057625349,0.885,FALSE,"ARS","C9ALS_vs_Control"
"Q15365","PCBP1",0.21,0.23692386147542,0.885,FALSE,"ARS","C9ALS_vs_Control"
"P61353","RPL27",0.207,0.240000166415933,0.885,FALSE,"ARS","C9ALS_vs_Control"
"P60866","RPS20",-0.23,0.240743653355275,0.885,FALSE,"ARS","C9ALS_vs_Control"
"Q96DI7","SNRNP40",0.256,0.240912186408308,0.885,FALSE,"ARS","C9ALS_vs_Control"
"Q16629","SRSF7",0.371,0.243942451373846,0.885,FALSE,"ARS","C9ALS_vs_Control"
"Q92841","DDX17",0.294,0.252847515695975,0.886,FALSE,"ARS","C9ALS_vs_Control"
"Q13123","IK",-0.261,0.254338935291198,0.886,FALSE,"ARS","C9ALS_vs_Control"
"P07737;CON__P02584","PFN1",0.722,0.246327384528724,0.886,FALSE,"ARS","C9ALS_vs_Control"
"O43164","PJA2",0.225,0.249118362597679,0.886,FALSE,"ARS","C9ALS_vs_Control"
"Q9H307","PNN",-0.191,0.255427103198755,0.886,FALSE,"ARS","C9ALS_vs_Control"
"P46779","RPL28",0.252,0.252275761301652,0.886,FALSE,"ARS","C9ALS_vs_Control"
"Q9UPQ9","TNRC6B",0.247,0.246139482613755,0.886,FALSE,"ARS","C9ALS_vs_Control"
"P00338;Q6ZMR3;P07864","LDHA",-2.6,0.266055463095186,0.887,FALSE,"ARS","C9ALS_vs_Control"
"Q8NAV1","PRPF38A",0.168,0.257194086888833,0.887,FALSE,"ARS","C9ALS_vs_Control"
"P41219","PRPH",0.153,0.258360840484122,0.887,FALSE,"ARS","C9ALS_vs_Control"
"P62249","RPS16",-0.328,0.257334985847258,0.887,FALSE,"ARS","C9ALS_vs_Control"
"P12236","SLC25A6",-0.558,0.259258883622757,0.887,FALSE,"ARS","C9ALS_vs_Control"
"Q07955","SRSF1",0.338,0.260081861019702,0.887,FALSE,"ARS","C9ALS_vs_Control"
"P06733;P13929","ENO1",-0.396,0.271105787407544,0.888,FALSE,"ARS","C9ALS_vs_Control"
"Q9NX58","LYAR",0.194,0.277777646588619,0.888,FALSE,"ARS","C9ALS_vs_Control"
"P49790","NUP153",-0.177,0.276317119100221,0.888,FALSE,"ARS","C9ALS_vs_Control"
"P17980","PSMC3",0.475,0.269248552879388,0.888,FALSE,"ARS","C9ALS_vs_Control"
"P49848","TAF6",-0.209,0.277403893542905,0.888,FALSE,"ARS","C9ALS_vs_Control"
"O95816","BAG2",-0.213,0.280065228497036,0.889,FALSE,"ARS","C9ALS_vs_Control"
"O15371","EIF3D",-0.223,0.282245514951068,0.889,FALSE,"ARS","C9ALS_vs_Control"
"P31943","HNRNPH1",0.35,0.280079784827624,0.889,FALSE,"ARS","C9ALS_vs_Control"
"Q03164;Q9UMN6","KMT2A",0.179,0.283431238803538,0.889,FALSE,"ARS","C9ALS_vs_Control"
"P43487","RANBP1",0.285,0.282126179392575,0.889,FALSE,"ARS","C9ALS_vs_Control"
"Q06587","RING1",-0.17,0.285784405825295,0.889,FALSE,"ARS","C9ALS_vs_Control"
"O95104","SCAF4",-0.383,0.28080960158791,0.889,FALSE,"ARS","C9ALS_vs_Control"
"Q6P2E9","EDC4",0.147,0.294592655624256,0.89,FALSE,"ARS","C9ALS_vs_Control"
"P52298;A6PVI3","NCBP2",0.353,0.315220271367456,0.891,FALSE,"ARS","C9ALS_vs_Control"
"O00422","SAP18",0.293,0.314641572925898,0.891,FALSE,"ARS","C9ALS_vs_Control"
"Q9H7E2","TDRD3",0.246,0.310001593268633,0.891,FALSE,"ARS","C9ALS_vs_Control"
"O75152;A0A1B0GTU1","ZC3H11A",0.387,0.314073891085332,0.891,FALSE,"ARS","C9ALS_vs_Control"
"O00505","KPNA3",-0.582,0.318309544057591,0.892,FALSE,"ARS","C9ALS_vs_Control"
"Q93052","LPP",0.264,0.323688540161008,0.892,FALSE,"ARS","C9ALS_vs_Control"
"Q14165","MLEC",-0.286,0.327434188798279,0.892,FALSE,"ARS","C9ALS_vs_Control"
"P19338","NCL",0.151,0.325143608294166,0.892,FALSE,"ARS","C9ALS_vs_Control"
"Q92733","PRCC",-0.398,0.319152536682229,0.892,FALSE,"ARS","C9ALS_vs_Control"
"P40429;Q6NVV1","RPL13A",-0.178,0.326647283219581,0.892,FALSE,"ARS","C9ALS_vs_Control"
"Q14684","RRP1B",0.247,0.320779456620108,0.892,FALSE,"ARS","C9ALS_vs_Control"
"Q9BRX9","WDR83",-0.245,0.328273944121545,0.892,FALSE,"ARS","C9ALS_vs_Control"
"Q9BRP8","WIBG",-0.441,0.318082089713707,0.892,FALSE,"ARS","C9ALS_vs_Control"
"P06576","ATP5B",-0.214,0.339764518278462,0.893,FALSE,"ARS","C9ALS_vs_Control"
"Q14011","CIRBP",-0.204,0.331616286850769,0.893,FALSE,"ARS","C9ALS_vs_Control"
"Q9P013","CWC15",0.295,0.339014137071102,0.893,FALSE,"ARS","C9ALS_vs_Control"
"P10515","DLAT",-0.207,0.339497835576911,0.893,FALSE,"ARS","C9ALS_vs_Control"
"P60981","DSTN",0.209,0.344510630921292,0.893,FALSE,"ARS","C9ALS_vs_Control"
"Q9C086","INO80B",0.414,0.343943662251973,0.893,FALSE,"ARS","C9ALS_vs_Control"
"P52294;O15131","KPNA1",-0.493,0.33551117733671,0.893,FALSE,"ARS","C9ALS_vs_Control"
"P55769","NHP2L1",-0.173,0.340075304200657,0.893,FALSE,"ARS","C9ALS_vs_Control"
"P62263","RPS14",0.443,0.331085121988839,0.893,FALSE,"ARS","C9ALS_vs_Control"
"P46782","RPS5",0.394,0.3426929558207,0.893,FALSE,"ARS","C9ALS_vs_Control"
"Q01130","SRSF2",-0.216,0.332527940882948,0.893,FALSE,"ARS","C9ALS_vs_Control"
"P17987","TCP1",0.179,0.339558413874366,0.893,FALSE,"ARS","C9ALS_vs_Control"
"O43432","EIF4G3",-0.145,0.351976208595161,0.894,FALSE,"ARS","C9ALS_vs_Control"
"Q8IY81","FTSJ3",-0.23,0.345627174237898,0.894,FALSE,"ARS","C9ALS_vs_Control"
"Q14978","NOLC1",-0.365,0.352781311037326,0.894,FALSE,"ARS","C9ALS_vs_Control"
"P62857","RPS28",-0.161,0.348255930763584,0.894,FALSE,"ARS","C9ALS_vs_Control"
"Q9Y3B4","SF3B6",0.403,0.348294767686309,0.894,FALSE,"ARS","C9ALS_vs_Control"
"P42285","SKIV2L2",-0.294,0.358795111725525,0.894,FALSE,"ARS","C9ALS_vs_Control"
"Q9Y2W2","WBP11",-0.16,0.356714669173902,0.894,FALSE,"ARS","C9ALS_vs_Control"
"P59780","AP3S2",-0.228,0.363278298398769,0.895,FALSE,"ARS","C9ALS_vs_Control"
"P54259","ATN1",0.231,0.371116786425776,0.895,FALSE,"ARS","C9ALS_vs_Control"
"Q8N684","CPSF7",-0.13,0.367952084894227,0.895,FALSE,"ARS","C9ALS_vs_Control"
"P38117","ETFB",-0.226,0.361698658752637,0.895,FALSE,"ARS","C9ALS_vs_Control"
"Q01581","HMGCS1",-0.207,0.363927586408461,0.895,FALSE,"ARS","C9ALS_vs_Control"
"O75874","IDH1",0.447,0.364259467510642,0.895,FALSE,"ARS","C9ALS_vs_Control"
"Q9H0A0","NAT10",0.178,0.365799725133295,0.895,FALSE,"ARS","C9ALS_vs_Control"
"Q9H7Z3","NRDE2",-0.286,0.363304732108113,0.895,FALSE,"ARS","C9ALS_vs_Control"
"Q01804","OTUD4",-0.147,0.367877353905026,0.895,FALSE,"ARS","C9ALS_vs_Control"
"Q15366;P57721","PCBP2",0.165,0.361362056772607,0.895,FALSE,"ARS","C9ALS_vs_Control"
"P36578","RPL4",0.131,0.361471576837001,0.895,FALSE,"ARS","C9ALS_vs_Control"
"Q9Y3I0","RTCB",0.302,0.360169615225498,0.895,FALSE,"ARS","C9ALS_vs_Control"
"Q04323","UBXN1",0.175,0.366910897500964,0.895,FALSE,"ARS","C9ALS_vs_Control"
"Q9BXF3","CECR2",-0.482,0.383052162438503,0.896,FALSE,"ARS","C9ALS_vs_Control"
"P30414","NKTR",-0.192,0.389868170572165,0.896,FALSE,"ARS","C9ALS_vs_Control"
"Q14980","NUMA1",0.231,0.391908633241457,0.896,FALSE,"ARS","C9ALS_vs_Control"
"Q13526","PIN1",-0.201,0.376073299890306,0.896,FALSE,"ARS","C9ALS_vs_Control"
"P18621","RPL17",0.317,0.383810922342669,0.896,FALSE,"ARS","C9ALS_vs_Control"
"Q02543","RPL18A",-0.171,0.384965859621321,0.896,FALSE,"ARS","C9ALS_vs_Control"
"P05141;Q9H0C2","SLC25A5",-0.172,0.390445820086188,0.896,FALSE,"ARS","C9ALS_vs_Control"
"Q16637","SMN1",-0.202,0.378991317319226,0.896,FALSE,"ARS","C9ALS_vs_Control"
"Q5T200;Q9H1K0","ZC3H13",-0.202,0.380423791482101,0.896,FALSE,"ARS","C9ALS_vs_Control"
"Q9H3K6","BOLA2",-0.166,0.408233903167606,0.897,FALSE,"ARS","C9ALS_vs_Control"
"O60716;Q99569","CTNND1",-0.131,0.408092283571293,0.897,FALSE,"ARS","C9ALS_vs_Control"
"P36957","DLST",-0.193,0.404289214560351,0.897,FALSE,"ARS","C9ALS_vs_Control"
"Q13310","PABPC4",0.254,0.402455226757545,0.897,FALSE,"ARS","C9ALS_vs_Control"
"Q15007","WTAP",0.289,0.404233905401447,0.897,FALSE,"ARS","C9ALS_vs_Control"
"P22061","PCMT1",-0.225,0.427947530115315,0.898,FALSE,"ARS","C9ALS_vs_Control"
"Q9NW64","RBM22",0.291,0.424672485355861,0.898,FALSE,"ARS","C9ALS_vs_Control"
"P32969","RPL9",-0.117,0.421165963358697,0.898,FALSE,"ARS","C9ALS_vs_Control"
"Q9Y3F4","STRAP",0.143,0.41798425858091,0.898,FALSE,"ARS","C9ALS_vs_Control"
"Q6ZUT1","C11orf57",0.184,0.436550823820626,0.899,FALSE,"ARS","C9ALS_vs_Control"
"Q96CS3","FAF2",-0.241,0.434759606437935,0.899,FALSE,"ARS","C9ALS_vs_Control"
"P07305","H1F0",0.31,0.445890429065376,0.899,FALSE,"ARS","C9ALS_vs_Control"
"Q12905","ILF2",-0.208,0.442876419384406,0.899,FALSE,"ARS","C9ALS_vs_Control"
"Q9UN81","L1RE1",-0.37,0.445526876194114,0.899,FALSE,"ARS","C9ALS_vs_Control"
"Q9Y5S9","RBM8A",0.187,0.430647303580842,0.899,FALSE,"ARS","C9ALS_vs_Control"
"P46777","RPL5",0.401,0.434846366641431,0.899,FALSE,"ARS","C9ALS_vs_Control"
"Q8TAD8","SNIP1",0.285,0.436704286500981,0.899,FALSE,"ARS","C9ALS_vs_Control"
"O75683","SURF6",0.162,0.439522211135713,0.899,FALSE,"ARS","C9ALS_vs_Control"
"Q8WUD4","CCDC12",0.266,0.455947951526133,0.9,FALSE,"ARS","C9ALS_vs_Control"
"O43143","DHX15",0.158,0.459209698126922,0.9,FALSE,"ARS","C9ALS_vs_Control"
"A1L020","MEX3A",-0.114,0.458975100313374,0.9,FALSE,"ARS","C9ALS_vs_Control"
"O60828","PQBP1",-0.16,0.458436907283035,0.9,FALSE,"ARS","C9ALS_vs_Control"
"P62910","RPL32",0.27,0.456313598095629,0.9,FALSE,"ARS","C9ALS_vs_Control"
"P62277","RPS13",-0.131,0.453583622802878,0.9,FALSE,"ARS","C9ALS_vs_Control"
"Q8NC51","SERBP1",0.152,0.465249576838227,0.9,FALSE,"ARS","C9ALS_vs_Control"
"Q9NUQ6","SPATS2L",0.286,0.460640871030587,0.9,FALSE,"ARS","C9ALS_vs_Control"
"P48643","CCT5",-0.176,0.486880558692744,0.901,FALSE,"ARS","C9ALS_vs_Control"
"Q8TD26","CHD6",-0.209,0.476531304617865,0.901,FALSE,"ARS","C9ALS_vs_Control"
"Q9UKF6","CPSF3",0.179,0.480095686363827,0.901,FALSE,"ARS","C9ALS_vs_Control"
"P35221;Q9UI47","CTNNA1",0.239,0.476349500472927,0.901,FALSE,"ARS","C9ALS_vs_Control"
"Q8WXX5","DNAJC9",0.235,0.480509863173729,0.901,FALSE,"ARS","C9ALS_vs_Control"
"P04843","RPN1",0.159,0.470378084878183,0.901,FALSE,"ARS","C9ALS_vs_Control"
"P62979;P62987;P0CG47;P0CG48","RPS27A",0.121,0.470886058070711,0.901,FALSE,"ARS","C9ALS_vs_Control"
"P51532","SMARCA4",-0.127,0.469153715059037,0.901,FALSE,"ARS","C9ALS_vs_Control"
"Q13242","SRSF9",0.276,0.478075746228607,0.901,FALSE,"ARS","C9ALS_vs_Control"
"Q3B726","TWISTNB",-0.243,0.478823263545048,0.901,FALSE,"ARS","C9ALS_vs_Control"
"Q8IWR0","ZC3H7A",0.202,0.468604879169297,0.901,FALSE,"ARS","C9ALS_vs_Control"
"P60842","EIF4A1",0.108,0.504292071945129,0.902,FALSE,"ARS","C9ALS_vs_Control"
"P51991","HNRNPA3",0.214,0.504445012467036,0.902,FALSE,"ARS","C9ALS_vs_Control"
"Q9BWJ5","SF3B5",-0.127,0.496348626226182,0.902,FALSE,"ARS","C9ALS_vs_Control"
"Q13428","TCOF1",-0.104,0.503157155327641,0.902,FALSE,"ARS","C9ALS_vs_Control"
"Q86W42","THOC6",-0.185,0.510834515742227,0.902,FALSE,"ARS","C9ALS_vs_Control"
"Q9Y678","COPG1",0.0891,0.518500983053342,0.903,FALSE,"ARS","C9ALS_vs_Control"
"Q9BZE4","GTPBP4",0.212,0.528646777851188,0.903,FALSE,"ARS","C9ALS_vs_Control"
"Q6ZN17","LIN28B",0.122,0.531968115383083,0.903,FALSE,"ARS","C9ALS_vs_Control"
"O14744","PRMT5",-0.21,0.532368712915936,0.903,FALSE,"ARS","C9ALS_vs_Control"
"Q9Y520","PRRC2C",-0.155,0.517904251626578,0.903,FALSE,"ARS","C9ALS_vs_Control"
"Q8TB72","PUM2",0.209,0.531505937424295,0.903,FALSE,"ARS","C9ALS_vs_Control"
"P62899","RPL31",0.202,0.531483235161307,0.903,FALSE,"ARS","C9ALS_vs_Control"
"Q9Y3U8","RPL36",0.163,0.51554391446687,0.903,FALSE,"ARS","C9ALS_vs_Control"
"P62258","YWHAE",-0.489,0.526395419677927,0.903,FALSE,"ARS","C9ALS_vs_Control"
"P50991","CCT4",0.126,0.556682279791784,0.904,FALSE,"ARS","C9ALS_vs_Control"
"P61962","DCAF7",-0.101,0.549467451685477,0.904,FALSE,"ARS","C9ALS_vs_Control"
"Q12926","ELAVL2",-0.289,0.557285438580297,0.904,FALSE,"ARS","C9ALS_vs_Control"
"Q99623","PHB2",0.111,0.555898172028863,0.904,FALSE,"ARS","C9ALS_vs_Control"
"Q13573","SNW1",-0.124,0.545940283648392,0.904,FALSE,"ARS","C9ALS_vs_Control"
"P45880","VDAC2",0.134,0.546613367664837,0.904,FALSE,"ARS","C9ALS_vs_Control"
"P50990","CCT8",0.283,0.572055879582881,0.905,FALSE,"ARS","C9ALS_vs_Control"
"P26583","HMGB2",0.18,0.582818299801368,0.905,FALSE,"ARS","C9ALS_vs_Control"
"Q9UK45","LSM7",-0.164,0.568020190682357,0.905,FALSE,"ARS","C9ALS_vs_Control"
"Q96JG8","MAGED4",0.0985,0.582788191065743,0.905,FALSE,"ARS","C9ALS_vs_Control"
"Q9P2K5","MYEF2",-0.0824,0.572498808068925,0.905,FALSE,"ARS","C9ALS_vs_Control"
"P47914","RPL29",-0.14,0.567046950943061,0.905,FALSE,"ARS","C9ALS_vs_Control"
"P08579","SNRPB2",-0.139,0.561823309021257,0.905,FALSE,"ARS","C9ALS_vs_Control"
"Q9HBM6","TAF9B",0.11,0.558378136227506,0.905,FALSE,"ARS","C9ALS_vs_Control"
"P26368","U2AF2",-0.319,0.563328334009484,0.905,FALSE,"ARS","C9ALS_vs_Control"
"O94805","ACTL6B",-0.138,0.60810408542838,0.906,FALSE,"ARS","C9ALS_vs_Control"
"Q9UQB8","BAIAP2",-0.117,0.594161050384778,0.906,FALSE,"ARS","C9ALS_vs_Control"
"Q9UJU6","DBNL",0.217,0.605297144758209,0.906,FALSE,"ARS","C9ALS_vs_Control"
"Q12849","GRSF1",0.132,0.589047811835994,0.906,FALSE,"ARS","C9ALS_vs_Control"
"Q8N1F7","NUP93",-0.235,0.586617407500818,0.906,FALSE,"ARS","C9ALS_vs_Control"
"Q8WUB8","PHF10",-0.201,0.602258398694558,0.906,FALSE,"ARS","C9ALS_vs_Control"
"Q13427","PPIG",0.0889,0.584092206037589,0.906,FALSE,"ARS","C9ALS_vs_Control"
"P46778","RPL21",-0.17,0.590207925237601,0.906,FALSE,"ARS","C9ALS_vs_Control"
"P62269","RPS18",0.119,0.602271395237558,0.906,FALSE,"ARS","C9ALS_vs_Control"
"P62701","RPS4X",-0.109,0.58624099816908,0.906,FALSE,"ARS","C9ALS_vs_Control"
"P55072","VCP",-0.145,0.606541804044034,0.906,FALSE,"ARS","C9ALS_vs_Control"
"Q96ME7","ZNF512",-0.194,0.594220541517693,0.906,FALSE,"ARS","C9ALS_vs_Control"
"Q9NR30","DDX21",-0.168,0.626845120438507,0.907,FALSE,"ARS","C9ALS_vs_Control"
"Q9ULR0","ISY1",0.142,0.632077382047051,0.907,FALSE,"ARS","C9ALS_vs_Control"
"Q3KQU3","MAP7D1",-0.116,0.612765170009405,0.907,FALSE,"ARS","C9ALS_vs_Control"
"A0JLT2","MED19",0.171,0.62303748913871,0.907,FALSE,"ARS","C9ALS_vs_Control"
"O75400","PRPF40A",-0.072,0.632313273166868,0.907,FALSE,"ARS","C9ALS_vs_Control"
"Q969G3","SMARCE1",0.249,0.630895527258829,0.907,FALSE,"ARS","C9ALS_vs_Control"
"P61964","WDR5",0.0864,0.633646546344906,0.907,FALSE,"ARS","C9ALS_vs_Control"
"Q96MU7","YTHDC1",-0.161,0.633495832432476,0.907,FALSE,"ARS","C9ALS_vs_Control"
"Q9Y3X0","CCDC9",-0.203,0.640979465835727,0.908,FALSE,"ARS","C9ALS_vs_Control"
"Q9NZM4","GLTSCR1",-0.0699,0.646217025941828,0.908,FALSE,"ARS","C9ALS_vs_Control"
"O43809","NUDT21",-0.15,0.638988333935514,0.908,FALSE,"ARS","C9ALS_vs_Control"
"P32119","PRDX2",0.0895,0.647478492671913,0.908,FALSE,"ARS","C9ALS_vs_Control"
"Q9UMS4","PRPF19",0.113,0.650898478985705,0.908,FALSE,"ARS","C9ALS_vs_Control"
"P62841","RPS15",0.107,0.636983082480767,0.908,FALSE,"ARS","C9ALS_vs_Control"
"P62854;Q5JNZ5","RPS26",0.0815,0.637027375051155,0.908,FALSE,"ARS","C9ALS_vs_Control"
"P62753","RPS6",0.0664,0.663062006074406,0.908,FALSE,"ARS","C9ALS_vs_Control"
"Q12874","SF3A3",-0.128,0.660743881622673,0.908,FALSE,"ARS","C9ALS_vs_Control"
"Q15369","TCEB1",0.0919,0.648225089468061,0.908,FALSE,"ARS","C9ALS_vs_Control"
"P17026","ZNF22",-0.0947,0.637614094655847,0.908,FALSE,"ARS","C9ALS_vs_Control"
"Q99848","EBNA1BP2",0.193,0.683671005648809,0.909,FALSE,"ARS","C9ALS_vs_Control"
"P63241;Q6IS14;Q9GZV4","EIF5A",0.247,0.681235614991719,0.909,FALSE,"ARS","C9ALS_vs_Control"
"P15170;Q8IYD1","GSPT1",0.108,0.673210457492213,0.909,FALSE,"ARS","C9ALS_vs_Control"
"P52292","KPNA2",0.143,0.676568281572671,0.909,FALSE,"ARS","C9ALS_vs_Control"
"Q92615","LARP4B",0.09,0.669287163422053,0.909,FALSE,"ARS","C9ALS_vs_Control"
"Q86U86","PBRM1",-0.128,0.685523721584083,0.909,FALSE,"ARS","C9ALS_vs_Control"
"Q9UKM9","RALY",0.121,0.669599514917788,0.909,FALSE,"ARS","C9ALS_vs_Control"
"P08865","RPSA",-0.0811,0.686033272423744,0.909,FALSE,"ARS","C9ALS_vs_Control"
"Q9UQ35","SRRM2",-0.0607,0.679322177447228,0.909,FALSE,"ARS","C9ALS_vs_Control"
"Q6AI39","GLTSCR1L",-0.0687,0.7056890075423,0.91,FALSE,"ARS","C9ALS_vs_Control"
"P62879;Q9HAV0","GNB2",0.082,0.724252735265842,0.91,FALSE,"ARS","C9ALS_vs_Control"
"A6NNA2","SRRM3",-0.0587,0.719657640186404,0.91,FALSE,"ARS","C9ALS_vs_Control"
"Q99426","TBCB",-0.0762,0.716504952783702,0.91,FALSE,"ARS","C9ALS_vs_Control"
"Q9UL18;Q9H9G7;Q9HCK5","AGO1",0.055,0.749150886930004,0.911,FALSE,"ARS","C9ALS_vs_Control"
"O94973","AP2A2",0.0702,0.727517712195682,0.911,FALSE,"ARS","C9ALS_vs_Control"
"Q99459","CDC5L",-0.0573,0.749697279709159,0.911,FALSE,"ARS","C9ALS_vs_Control"
"Q9Y285","FARSA",-0.1,0.734695844092309,0.911,FALSE,"ARS","C9ALS_vs_Control"
"Q9UGU5","HMGXB4",-0.197,0.741026642569538,0.911,FALSE,"ARS","C9ALS_vs_Control"
"P62136","PPP1CA",0.0572,0.756494656335405,0.911,FALSE,"ARS","C9ALS_vs_Control"
"P39023;Q92901","RPL3",0.0591,0.746156299176429,0.911,FALSE,"ARS","C9ALS_vs_Control"
"P61247","RPS3A",-0.0596,0.747323905041057,0.911,FALSE,"ARS","C9ALS_vs_Control"
"P62081","RPS7",0.069,0.731033129647928,0.911,FALSE,"ARS","C9ALS_vs_Control"
"Q5VUA4","ZNF318",-0.0881,0.755759819173867,0.911,FALSE,"ARS","C9ALS_vs_Control"
"O95218","ZRANB2",-0.0607,0.747041098877964,0.911,FALSE,"ARS","C9ALS_vs_Control"
"O60508","CDC40",-0.08,0.768994214169534,0.912,FALSE,"ARS","C9ALS_vs_Control"
"Q9BUQ8","DDX23",-0.152,0.769772671781887,0.912,FALSE,"ARS","C9ALS_vs_Control"
"P62861","FAU.1",-0.155,0.789637211658457,0.912,FALSE,"ARS","C9ALS_vs_Control"
"Q1KMD3","HNRNPUL2",0.085,0.760702561199002,0.912,FALSE,"ARS","C9ALS_vs_Control"
